Time,Open,High,Low,Close,Volume,Symbol,Candle,pctB,mavg_SMA,Returns,index,Roll_SD,BB_Up,BB_Down,mavg_20,BB_Up_SMA,BB_Down_SMA,BB_Width,BB_Width_SMA,BB_Width_Ratio,mavg_50,Distance_to_MAs,RSI,atr,DIp,DIn,ADX,Max_Min_Range,Rel_Body,Rel_Candle,Ratio_SMA,Diff_ADX_DI,Diff_DIp_DIn,PVO,Sig,PVO_Hist,Reg_Slope,R_Squared,Regression_R,Relative_Value_BB_Width,Relative_Value_BB_Width_SMA,Relative_Value_atr,Relative_Value_Volume,Relative_Value_ADX,Relative_Value_RSI,Rel_BBW_Ratio,Pct_Rank_BB_Width,Pct_Rank_BB_Width_SMA,Pct_Rank_atr,Pct_Rank_Volume,Pct_Rank_ADX,Pct_Rank_RSI,Roll_LM_R_BB_Width,Roll_LM_R_atr,Roll_LM_R_RSI,Roll_LM_R_ADX,Local_Max_ADX,Local_Min_ADX,Local_Max_BB_Width,Local_Min_BB_Width,CS_Reversals,atr_Compression,BB_Width_Compression,ADX_Compression,BTC_Normalized_pctB,BTC_Normalized_Returns,BTC_Normalized_BB_Width,BTC_Normalized_RSI,BTC_Normalized_atr,BTC_Normalized_ADX,Past_Quantile_Returns,Past_Quantile_atr,Past_Quantile_BB_Width,Past_Quantile_ADX,Past_Quantile_pctB,Past_Quantile_RSI,Past_Quantile_Relative_Value_atr,Past_Quantile_Relative_Value_BB_Width,Past_Quantile_Relative_Value_ADX,Past_Quantile_Relative_Value_RSI,Past_Quantile_BTC_Normalized_Returns,Past_Quantile_BTC_Normalized_atr,Past_Quantile_BTC_Normalized_BB_Width,Past_Quantile_BTC_Normalized_ADX,Past_Quantile_BTC_Normalized_pctB,Past_Quantile_BTC_Normalized_RSI,Nrow
2024-02-27 19:30:00,11.326,11.451,11.325,11.417,136687.05,ATOM,15_Min,1.0582193641792,11.03405,0.00800250500257693,149,0.00699127465739979,11.3823641013526,10.787443508596,0.0299593213318337,11.313582091181,10.754517908819,0.0536694411808618,0.0506671786299608,1.05925458318545,0.0304842445032614,0.0302217829175475,75.0293233017853,0.00878343458421673,38.711314229486,12.6511433609593,44.1257593893144,0.0571454948301329,0.00906684652117385,0.0117640506671241,0.63206281763553,31.474616028355,26.0601708685267,39.6315363957825,19.3460185244928,20.2855178712896,0.00506528011122971,0.792680712942398,0.890326183462012,2.43371413944471,2.3394889332661,1.31094442162008,1.90666264365046,0.943833022087021,1.61565874126492,1.04027597858609,1,0.96,0.94,0.97,0.77,1,0.765624513088851,0.519072787485581,0.931680896578132,-0.615768913690393,FALSE,FALSE,FALSE,FALSE,0,0.0115145945708438,0.13061607785796,41.6473488363013,1.62111126846922,10.2164310272233,4.55329924756282,1.39448995802254,1.59322528006401,3.18732279872944,0.97952,0.5,0.95,0.5,0.98362,0.98689,0.5,0.99161,0.5,0.9978,0.5,0.5,0.5,0.99161,0.5,0.95,35101
2024-02-27 19:30:00,11.302,11.451,11.3,11.417,263890.91,ATOM,30_Min,1.13906154872323,11.0776,0.0101237714865388,149,0.00760912914706129,11.3480099093371,10.8518979984865,0.0285628253418559,11.3215937704123,10.8336062295877,0.0446949521511992,0.0440517387181843,1.0146013177171,0.034203242532,0.031383033936928,69.019288950087,0.0119505412904543,32.3215611404521,15.4760763703708,33.7894711253097,0.0571454948301329,0.00929694529456769,0.0149777112019698,0.479151453100145,18.3133947549389,16.8454847700813,28.2398900734973,5.81432294759224,22.425567125905,0.00270357069866466,0.3142488567418,0.560579037020645,1.17895781777082,1.29063004273334,1.36868437800547,2.30220682762363,1.17066159999304,1.48294411497414,0.913474643185886,0.73,0.75,0.99,0.99,0.62,0.87,0.0797851767516563,0.814166202560469,0.622495508386782,0.909350722660474,FALSE,FALSE,FALSE,FALSE,0,0.0163565191729541,0.052693463253549,39.5560363304738,1.46588509000259,2.54057971857991,2.42214922510263,1.16003707342519,1.46598430496686,1.04542085399085,0.9744,0.5,0.5,0.5,0.99329,0.96,0.5,0.5,0.5,0.99329,0.5,0.5,0.5,0.5,0.5,0.5,17519
2024-02-27 19:30:00,39.07,39.09,39.04,39.07,4992.6,AVAX,5_Min,0.738473313857048,38.906,0,149,0.00195577586158535,39.2070310306576,38.683065263804,0.00320841438677522,39.156071989635,38.655928010365,0.0134539766101397,0.0128551888981125,1.04657945649598,0.0018310157268322,0.00251971505680371,56.8771212245416,0.00289041945697756,27.4872169563539,22.4438894634574,14.6039554556083,0.0137163561076605,0.00107392116633502,0.00235846555274223,0.53488614262625,-7.83993400784913,5.04332749289645,-20.4130693156444,-19.5946320664306,-0.818437249213869,0.00108430090512912,0.82784964545317,0.909862432197346,0.875366124204543,0.887190421921515,0.850013197684063,0.957287428685433,0.746481176363668,1.14493383434613,0.986672198634243,0.65,0.65,0.32,0.32,0.05,0.85,0.350723123021079,-0.749013881709027,0.891879450236455,-0.937151136153647,FALSE,FALSE,FALSE,FALSE,0,0.00245689468527373,0.0117771553603566,10.9015778480651,1.24366458683614,0,1.31458053044689,1.08929108434721,1.06189721000944,1.47697637894559,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.032,0.5,0.5,0.5,0.5,104939
2024-02-27 19:30:00,39.14,39.15,39.03,39.07,13022.24,AVAX,15_Min,0.536682287082989,39.035,-0.00153452715534197,149,0.00421098865163844,39.4906878531502,38.582697846678,0.000853226737571156,39.4889823785126,38.5810176214874,0.023259911129335,0.0232602730120481,0.999984442026413,-0.00177148683319761,-0.000459130047813228,49.5364341881512,0.00648510811016926,16.6743491192131,24.4727018940356,28.8096308752372,0.02244844688071,0.00323158457305993,0.00572608803747374,0.460997141287687,12.135281756024,-7.79835277482247,-9.58111740860112,0.871101301001533,-10.4522187096027,0.00089194995771058,0.550219089105185,0.741767543843853,1.02015320669623,1.06003204304665,0.942949146346966,0.474828405219815,1.48342047675485,1.1464970351253,0.96237959351134,0.69,0.74,0.71,0.14,0.66,0.32,-0.841012998965203,-0.931166377855044,0.830438006401689,0.89761043880256,FALSE,FALSE,FALSE,FALSE,0,0.00611512715645189,0.0237286729260604,42.7367963680755,0.822156286898879,-1.95906042381779,1.97336386430171,0.920680835061959,1.17633234311737,2.08099746230905,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,35101
2024-02-27 19:30:00,38.83,39.17,38.79,39.07,30425.28,AVAX,30_Min,0.454703914834552,39.2265,0.00590426564385504,149,0.00534225576587701,39.7171847281225,38.5303346007718,-0.00137409249285292,39.7832144690054,38.6697855309946,0.0303357892372808,0.0283846108628314,1.06874071248954,0.00309531854965184,0.00086061302839946,48.467087000622,0.00945899247859991,16.4887334465698,22.1255253001672,20.0498323539819,0.031845471156356,0.00313314232558161,0.00917859562248031,0.430057269407597,3.5610989074121,-5.63679185359741,-1.18023802262792,2.33154631924627,-3.51178434187419,-0.00128440793914945,0.358813000471747,-0.599010016997451,1.44961954747951,1.46925053008874,1.2334850537126,0.634970152712203,1.08109294082215,0.949060957959244,0.986638777929834,0.74,0.74,0.84,0.34,0.35,0.25,0.95868055012132,0.678027094401801,-0.452782027334614,0.867807587054029,TRUE,FALSE,TRUE,FALSE,0,0.0116675258455329,0.0439753530665808,21.6757322225574,0.585169159532165,1.48168669826572,1.64398449617727,0.814607316547484,1.16034363443465,0.620326751612659,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,17520
2024-02-27 19:30:00,297,297.2,296.7,296.7,328.487,BCH,5_Min,0.44397131971645,296.825,-0.00101061150592408,149,0.00273547530011385,299.066085124858,294.81075584283,-0.00080292904992052,298.940537756695,294.709462243306,0.014330679320966,0.0142544445831348,1.00534813807627,-0.0054745323283335,-0.00313873068912701,46.9126786699051,0.00357895731327607,21.6336475667023,23.5180216029737,9.52348873484246,0.0122407344440665,0.00100998813912993,0.0024946278640889,0.424920065949269,-12.1101588318598,-1.88437403627144,-31.0241599387435,-24.9711182170595,-6.05304172168402,0.000543350593872313,0.615419406386791,0.784486715274728,0.816105064245705,0.858431372855568,0.74712893852763,0.518757005865582,0.534876252875916,1.04210740925326,0.950693427630605,0.15,0.21,0.13,0.17,0.01,0.47,-0.818668335857355,-0.991351671340858,0.798734169994795,-0.993199379961776,FALSE,FALSE,FALSE,FALSE,0,0.00267394257850365,0.0116953399679216,5.09388796879854,0.747693108933574,-1.84182778481382,1.40024266202617,0.898455504037074,1.3148557994018,0.963161518074547,0.5,0.5,0.5,0.00839,0.5,0.5,0.5,0.5,3e-04,0.5,0.5,0.5,0.5,0.5,0.5,0.5,104947
2024-02-27 19:30:00,297.3,297.7,296.6,296.7,901.781,BCH,15_Min,0.393034142746815,299.615,-0.00202020270727665,149,0.00576130849319307,306.485671083912,290.363395066284,-0.00577879123183223,307.316499853925,291.913500146075,0.054024633469295,0.0514093076376322,1.05087261338156,-0.00318127550837621,-0.00448003337010422,43.3798419001114,0.00893883111427479,17.6322512356147,21.3393341966251,12.8519292140431,0.0211387657688373,0.00310415808335306,0.00717463150582076,0.357262586314698,-4.78032202157161,-3.70708296101037,-29.7135647493179,-18.7310453093154,-10.9825194400025,-0.000226736526049929,0.0693855483142239,-0.2634113674045,1.17384170373026,1.1802126362197,0.697328685870481,0.212427326380876,0.66019859710621,0.908147846646821,0.994601877412661,0.66,0.74,0.49,0.22,0.01,0.08,0.878696101391602,-0.977874543568822,0.192081865782804,-0.956071573762197,FALSE,FALSE,FALSE,FALSE,0,0.0062333033541354,0.0634163677949999,8.48482563721958,0.602098297638129,-2.57910012093157,4.58343365448188,0.806254824756915,1.62141262269733,0.928329564374508,0.5,0.5,0.5,0.5,0.5,0.5,0.04,0.5,0.04,0.5,0.5,0.5,0.5,0.5,0.5,0.5,35100
2024-02-27 19:30:00,296.2,297.7,296,296.7,2040.869,BCH,30_Min,0.377005816225583,299.795,0.00168662546307718,149,0.00787706085551317,305.203792136248,291.553918096128,-0.00562658877263411,306.004500785087,293.585499214913,0.0457467873680419,0.0414249789695445,1.10432855986903,0.0160496154151983,0.00521151332128211,48.9154498677389,0.0154031769469004,21.4232500980069,18.7244341369348,25.4421156835598,0.0709655407710677,0.00249147969317717,0.0109244511000326,0.342864454709218,6.71768154662498,2.69881596107209,-18.2056861185859,-6.7218222835923,-11.4838638349936,-0.0038524782711063,0.751008594916965,-0.866607520685239,0.625190714728397,0.631013497122829,0.96104551487172,0.249659853314504,0.509042905458555,0.829940207000107,0.990772333046787,0.62,0.64,0.8,0.56,0.33,0.35,-0.637366328605769,-0.0910991119164238,-0.855466508905035,-0.988532118095928,FALSE,FALSE,FALSE,FALSE,0,0.0148031541195941,0.0286004666911541,12.9511284885719,0.485177649503488,0.423261869356887,2.4791512294183,0.822143145387722,1.88952241592774,0.787159947150465,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,17520
2024-02-27 19:30:00,394.5,394.8,394.4,394.8,1179.33,BNB,5_Min,0.716373624894509,393.955,0.00076016727339745,149,0.00195615802982842,395.998091773468,391.773901505472,0.00232047691039639,396.062581552396,391.847418447604,0.0107243981863676,0.0106996055508676,1.00231715415883,0.000868324317539804,0.00159440061396809,55.5406083701617,0.00234714579034184,21.5075772300782,21.7013307317378,13.3286219192673,0.00817160367722163,0.00136972263575834,0.00198278707819039,0.632305840924684,-8.17895531081094,-0.193753501659621,-20.0970696027532,-11.5850784768949,-8.51199112585831,0.000684658131462431,0.760696311932624,0.87217905951964,0.860480882877396,0.902231330709175,0.850627016896243,0.380972101844533,0.617431822776466,1.11832801450606,0.953725340263941,0.5,0.53,0.38,0.06,0.12,0.87,-0.552402794718675,-0.935177027185233,0.910273120472559,-0.833063226210634,FALSE,FALSE,FALSE,FALSE,0,0.00199654562185906,0.00922813961973437,8.22951532671153,1.20644645040918,1.38539606668081,1.04787494917553,1.06369464934756,0.862306527944452,1.34799505507217,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01311,0.5,0.5,0.5,0.5,0.5,0.5,0.5,104953
2024-02-27 19:30:00,394.5,394.8,394,394.8,4705.447,BNB,15_Min,0.498993154193254,394.6,0.00076016727339745,149,0.0031775242995174,398.027440197296,391.58553181958,-1.6428322906048e-05,397.794370047443,391.405629952557,0.0163166224619175,0.0161904209196294,1.00779482775121,-0.00366116687566775,-0.0018387975992869,48.046303487928,0.00477584958622367,14.3529578897206,28.0597510273176,37.2013719901597,0.0159137577002053,0.00274432023989026,0.00489415976021265,0.561268665845547,22.8484141004392,-13.706793137597,-6.56411442401302,1.21444812163331,-7.77856254564633,0.000518866476297112,0.208751772426305,0.456893611675453,0.899562523964514,0.927340651511398,1.00152181084627,0.40517011849506,1.37151096067177,1.2124080180215,0.970045390006778,0.6,0.63,0.7,0.06,0.98,0.46,-0.953064733103649,-0.528585926912717,0.653185173517845,0.840987382611054,FALSE,FALSE,FALSE,FALSE,0,0.00478311752592412,0.0146778220844186,51.0220894365319,0.764419412962751,0.970470685781088,1.38429734209919,0.892985366061868,0.866290312929258,2.68715559186421,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.97952,0.5,0.5,35102
